id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality,location_precision
vic_neighbourhood_houses_0097,Rosanna Fire Station Community House,Neighbourhood house,community,232 Lower Plenty Road,Rosanna,VIC,3084,-37.74441,145.08268,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0098,Rosedale Neighbourhood House,Neighbourhood house,community,2 - 8 Cansick Street,Rosedale,VIC,3847,-38.19809,146.78343,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0099,Rosewall Neighbourhood House,Neighbourhood house,community,39 Sharland Road,Corio,VIC,3214,-38.08478,144.35238,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0100,Rushworth Community House,Neighbourhood house,community,67 High Street,Rushworth,VIC,3612,-36.57129,145.03129,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0101,Rye Beach Community Centre,Neighbourhood house,community,27 Nelson Street,Rye,VIC,3941,-38.39608,144.82720,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0102,Spring Creek Community House,Neighbourhood house,community,14 Price Street,Torquay,VIC,3228,-38.30754,144.29998,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0103,Springvale Neighbourhood House,Neighbourhood house,community,46 - 50 Queens Avenue,Springvale,VIC,3171,-37.94461,145.15678,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0104,St Arnaud Neighbourhood House,Neighbourhood house,community,34 Alma Street,St Arnaud,VIC,3478,-36.68855,143.23070,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0105,Stawell Neighbourhood House,Neighbourhood house,community,42 Sloane Street,Stawell,VIC,3380,-37.06660,142.77116,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0106,Sunbury Neighbourhood House,Neighbourhood house,community,531 Elizabeth Drive,Sunbury,VIC,3429,-37.56762,144.72897,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0107,Sundowner Avenue Neighbourhood House,Neighbourhood house,community,24 Sundowner Avenue,Clayton South,VIC,3168,-37.91342,145.12665,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0108,Surrey Hills Neighbourhood Centre,Neighbourhood house,community,157 Union Road,Surrey Hills,VIC,3127,-37.82517,145.09724,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0109,Sussex Neighbourhood House,Neighbourhood house,community,235-237 Sussex Street,Coburg North,VIC,3058,-37.73990,144.96452,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0110,Sydenham Community Centre,Neighbourhood house,community,7 Community Hub,Sydenham,VIC,3037,-37.71558,144.78047,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0111,Tallangatta Community Education Centre,Neighbourhood house,community,35 Towong Street,Tallangatta,VIC,3700,-36.29884,147.33585,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0112,The Avenue Neighbourhood House,Neighbourhood house,community,87 Eley Road,Blackburn South,VIC,3130,-37.81805,145.14965,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0113,The Lorne Fig Tree Community House,Neighbourhood house,community,16 Mountjoy Parade,Lorne,VIC,3232,-38.54498,143.97017,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0114,Thornbury Women's Neighbourhood House,Neighbourhood house,community,131 Shaftsbury Parade,Thornbury,VIC,3071,-37.75943,145.00701,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0115,Traralgon Neighbourhood Learning Centre,Neighbourhood house,community,11-13 Breed Street,Traralgon,VIC,3844,-38.33306,146.62334,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0116,Trentham Neighbourhood Centre,Neighbourhood house,community,Market Street,Trentham,VIC,3458,-37.42412,144.33471,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0117,Trudewind Road Neighbourhood House,Neighbourhood house,community,44 Quirk Court,Wodonga,VIC,3689,-37.67576,144.98979,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0118,Upper Beaconsfield Community Centre,Neighbourhood house,community,10-12 Salisbury Road,Beaconsfield Upper,VIC,3808,-38.00252,145.42327,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0119,Upper Yarra Community House,Neighbourhood house,community,2463 Warburton Highway,Yarra Junction,VIC,3797,-37.86781,145.78634,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0120,Wallan Neighbourhood House,Neighbourhood house,community,42 Bentinck Street,Wallan,VIC,3756,-37.41233,144.95664,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0121,Warragul Community House,Neighbourhood house,community,138 Normanby Street,Warragul,VIC,3820,-38.20748,145.92221,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0122,Watsonia Neighbourhood House,Neighbourhood house,community,47 Lambourne Road,Watsonia,VIC,3087,-37.71179,145.08243,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0123,Wendouree West Community House & Learning Centre,Neighbourhood house,community,Wendouree West Community Learning Hub,Wendouree West,VIC,3355,-37.53028,143.82561,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0124,Werribee Community Centre,Neighbourhood house,community,4 Synnot Street,Werribee,VIC,3030,-37.91624,144.64209,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0125,West Footscray Neighbourhood House,Neighbourhood house,community,539 Barkly Street,West Footscray,VIC,3012,-37.80714,144.86116,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0126,Winchelsea Community House,Neighbourhood house,community,28 Hesse Street,Winchelsea,VIC,3241,-38.20363,143.89282,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0127,Wingate Avenue Community Centre,Neighbourhood house,community,13A Wingate Avenue,Ascot Vale,VIC,3032,-37.77449,144.89722,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0128,Wonthaggi Neighbourhood Centre,Neighbourhood house,community,6 Murray Street,Wonthaggi,VIC,3995,-38.57807,145.63071,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0129,Woodend Neighbourhood Centre,Neighbourhood house,community,47 Forest Street,Woodend,VIC,3442,-37.33066,144.54885,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0130,Woori Community House,Neighbourhood house,community,Shop 5,Woori Yallock,VIC,3139,-37.81451,145.53267,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0131,Yarram Community Learning Centre,Neighbourhood house,community,Bank Building,Yarram,VIC,3971,-38.63707,146.80245,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0132,Arrabri Community House,Neighbourhood house,community,Allambanan Drive,Bayswater North,VIC,3153,-37.84512,145.27014,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0133,Wavlink Neighbourhood House,Neighbourhood house,community,36 Myrtle Street,Glen Waverley,VIC,3150,-37.88944,145.17017,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0134,Berwick Neighbourhood Centre,Neighbourhood house,community,112 High Street,Berwick,VIC,3806,-38.02502,145.34949,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0135,Belgrave South Community House,Neighbourhood house,community,Gilmore Court,Belgrave South,VIC,3160,-37.93510,145.35082,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0136,Leopold Indoor Neighbourhood Centre,Neighbourhood house,community,1 Kensington Road,Leopold,VIC,3224,-38.19139,144.44361,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0137,Tatura Community House,Neighbourhood house,community,12-16 Casey Street,Tatura,VIC,3616,-36.46719,145.13667,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0138,Waverley Community Learning Centre,Neighbourhood house,community,5 Fleet Street,Mount Waverley,VIC,3149,-37.88075,145.12812,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0139,Bennettswood Neighbourhood House,Neighbourhood house,community,7 Greenwood Street,Burwood,VIC,3125,-37.85131,145.10100,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0140,Wonga Park Community Cottage,Neighbourhood house,community,Old Yarra Road,Wonga Park,VIC,3115,-37.73673,145.26759,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0141,Burwood Neighbourhood House,Neighbourhood house,community,1 Church Street,Burwood,VIC,3125,-37.85131,145.10100,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0142,Warrandyte Neighbourhood House,Neighbourhood house,community,168 Yarra Street,Warrandyte,VIC,3113,-37.75212,145.20469,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0143,Endeavour Hills UnitingCare Neighbourhood Centre,Neighbourhood house,community,10 Raymond McMahon Boulelvard,Endeavour Hills,VIC,3802,-37.97176,145.25560,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0144,Lancefield Neighbourhood House,Neighbourhood house,community,78 High Street,Lancefield,VIC,3435,-37.17945,144.74336,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
vic_neighbourhood_houses_0145,Orwil Street Community House,Neighbourhood house,community,16 Orwil Street,Frankston,VIC,3199,-38.16258,145.13596,,,,,,Free,vic_neighbourhood_houses,Neighbourhood Houses (GFYL),VIC Planning and Community Development,VIC,CC-BY-3.0-AU,https://data.gov.au/data/dataset/neighbourhood-houses-gfyl,2026-04-19,partial,postcode
